lad19cd,E06000001,E06000002,E06000003,E06000004,E06000005,E06000006,E06000007,E06000008,E06000009,E06000010,E06000011,E06000012,E06000013,E06000014,E06000015,E06000016,E06000017,E06000018,E06000019,E06000020,E06000021,E06000022,E06000023,E06000024,E06000025,E06000026,E06000027,E06000030,E06000031,E06000032,E06000033,E06000034,E06000035,E06000036,E06000037,E06000038,E06000039,E06000040,E06000041,E06000042,E06000043,E06000044,E06000045,E06000046,E06000047,E06000049,E06000050,E06000051,"E06000052,E06000053",E06000054,E06000055,E06000056,E06000057,E06000058,E07000143,E07000144,E07000145,E07000146,E07000147,E07000148,E07000149,E07000150,E07000151,E07000152,E07000153,E07000154,E07000155,E07000156,E07000163,E07000164,E07000165,E07000166,E07000167,E07000168,E07000169,E07000170,E07000171,E07000172,E07000173,E07000174,E07000175,E07000176,E07000177,E07000178,E07000179,E07000180,E07000181,E07000187,E07000188,E07000189,E07000192,E07000193,E07000194,E07000195,E07000196,E07000197,E07000198,E07000199,E07000200,E07000202,E07000203,E07000207,E07000208,E07000209,E07000210,E07000211,E07000212,E07000213,E07000214,E07000215,E07000216,E07000217,E07000218,E07000219,E07000220,E07000221,E07000222,E07000223,E07000224,E07000225,E07000226,E07000227,E07000228,E07000229,E07000234,E07000235,E07000236,E07000237,E07000238,E07000239,E07000240,E07000241,E07000242,E07000243,E07000244,E07000245,E07000246,E08000001,E08000002,E08000003,E08000004,E08000005,E08000006,E08000007,E08000008,E08000009,E08000010,E08000011,E08000012,E08000013,E08000014,E08000015,E08000016,E08000017,E08000018,E08000019,E08000021,E08000022,E08000023,E08000024,E08000025,E08000026,E08000027,E08000028,E06000059,E07000004,E07000005,E07000006,E07000007,E07000008,E07000009,E07000010,E07000011,E07000012,E07000026,E07000027,E07000028,E07000029,E07000030,E07000031,E07000032,E07000033,E07000034,E07000035,E07000036,E07000037,E07000038,E07000039,E07000040,E07000041,E07000042,E07000043,E07000044,E07000045,E07000046,E07000047,E07000061,E07000062,E07000063,E07000064,E07000065,E07000066,E07000067,E07000068,E07000069,E07000070,E07000071,E07000072,E07000073,E07000074,E07000075,E07000076,E07000077,E07000078,E07000079,E07000080,E07000081,E07000082,E07000083,E08000029,E08000030,E08000031,E08000032,E08000033,E08000034,E08000035,E08000036,E08000037,"E09000001,E09000033",E09000002,E09000003,E09000004,E09000005,E09000006,E09000007,E09000008,E09000009,E09000010,E09000011,E09000012,E09000013,E09000014,E09000015,E09000016,E09000017,E09000018,E09000019,E09000020,E09000021,E09000022,E09000023,E09000024,E09000025,E09000026,E09000027,E09000028,E09000029,E09000030,E09000031,E09000032,E07000084,E07000085,E07000086,E07000087,E07000088,E07000089,E07000090,E07000091,E07000092,E07000093,E07000094,E07000095,E07000096,E07000098,E07000099,E07000102,E07000103,E07000105,E07000106,E07000107,E07000108,E07000109,E07000110,E07000111,E07000112,E07000113,E07000114,E07000115,E07000116,E07000117,E07000118,E07000119,E07000120,E07000121,E07000122,E07000123,E07000124,E07000125,E07000126,E07000127,E07000128,E07000129,E07000130,E07000131,E07000132,E07000133,E07000134,E07000135,E07000136,E07000137,E07000138,E07000139,E07000140,E07000141,E07000142
E07000030,0,5,3,9,14,8,13,8,5,2,2,1,7,10,0,0,0,5,0,2,0,3,0,0,1,1,0,0,2,3,0,0,0,0,3,3,0,2,1,1,0,2,1,0,48,11,2,1,2,5,0,3,105,1,0,0,1,0,0,2,1,1,0,0,0,1,0,1,8,8,11,27,2,0,0,1,0,0,0,0,5,1,2,2,3,2,1,0,0,2,1,2,2,2,1,0,0,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,3,1,1,2,9,1,10,5,31,0,5,5,7,3,9,9,1,19,6,10,1,5,0,2,4,40,8,3,14,10,3,3,3,1,1,0,0,6,2,1,0,0,0,578,65,2082,172,14630,766,1,1,1,2,1,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,4,8,12,3,22,4,13,19,0,3,0,1,0,3,1,1,1,0,1,3,0,0,0,2,0,3,2,0,1,1,0,2,1,2,5,0,1,0,1,4,0,0,0,0,2,0,0,0,1,1,1,5,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,7,8,0,100,2,30,4,0,9,7,8,5,1,0,0,0,1,0,1,0,0,0,1,2,0
E07000031,1,3,0,3,5,8,60,38,55,5,3,1,6,6,5,0,0,2,3,4,1,3,0,0,4,3,0,2,3,3,2,2,1,3,3,3,1,2,9,4,0,4,2,0,21,20,21,3,0,12,0,6,4,4,2,0,0,1,0,0,3,0,0,0,6,8,0,3,106,12,23,27,0,2,5,0,2,0,1,1,3,0,4,2,0,1,3,3,0,1,0,10,0,2,0,3,1,0,0,0,2,3,1,1,2,0,6,3,5,0,1,2,1,0,1,1,2,0,1,0,4,1,1,0,1,0,0,0,0,0,2,1,1,0,4,1,0,47,25,128,7,16,55,23,13,38,45,3,49,21,17,8,1,1,2,11,14,5,2,1,18,3,2,0,1,3,0,1,6,6,0,0,3,2,178,3324,325,347,640,29454,1,3,1,1,2,3,0,0,2,2,0,5,3,1,0,1,0,0,0,1,0,3,0,1,2,0,2,0,1,0,0,2,0,3,1,0,0,0,0,4,2,2,47,7,19,39,7,11,47,0,2,0,3,2,13,1,2,3,2,4,3,3,0,1,5,8,13,3,1,4,1,2,2,2,1,9,0,5,0,0,6,4,1,2,0,2,0,0,4,3,3,0,3,0,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,9,43,102,8,2007,9,227,31,6,66,20,49,2,2,2,1,1,4,0,0,0,0,5,0,0,2
E07000032,0,1,0,1,4,14,19,0,0,10,8,1,10,10,8364,129,4,2163,2,11,43,1,8,2,9,5,1,5,12,34,0,0,1,10,2,6,8,4,3,21,1,8,3,0,6,24,2,10,7,14,8,8,5,17,4,0,0,10,2,2,1,4,11,3,4,17,8,8,0,6,24,12,0,1,1,1633,50,1414,278,382,121,303,7,1,7,2,3,2,1,3,9,336,62,5,7,33,32,33,0,3,0,0,0,6,3,4,6,0,2,0,1,7,27,21,35,2,21,0,0,2,3,0,2,1,2,0,10,3,1,5,6,7,4,3,0,1,0,4,14,29,0,4,7,13,1,7,3,3,2,3,0,5,14,49,55,247,2,1,0,1,184,72,8,27,5,7,0,2,8,1,0,1,4,5,3,3,3,1,5,6,23506,1677,523,1986,2533,75,446,526,2,3,2,2,1,1,0,0,0,0,0,0,0,3,0,2,0,0,5,3,0,0,2,0,2,0,5,0,3,2,4,21,21,18,18,4,16,59,14,5,84,1,0,3,7,1,26,0,3,3,6,3,3,4,1,0,30,6,9,2,1,5,0,7,2,2,2,13,4,7,0,2,5,4,2,1,3,1,0,14,8,7,2,1,3,1,2,5,1,2,1,2,0,0,1,0,1,0,0,3,0,2,0,0,3,2,2,4,1,2,5,0,0,60,146,10,27,18,405,9,0,11,14,9,1,17,6
E07000033,0,0,0,2,0,6,11,5,3,7,21,3,42,3,518,39,12,697,0,2,8,1,1,3,13,3,0,2,15,86,0,0,0,0,0,2,1,3,1,8,0,8,0,0,2,9,7,17,1,11,1,5,5,0,2,0,0,2,2,2,1,2,6,2,4,6,0,1,1,3,12,2,5,1,9,2293,1658,204,187,1997,566,130,0,1,1,4,1,1,0,4,3,41,9,2,4,7,2,3,0,0,2,1,0,10,1,0,1,1,2,2,0,1,44,6,8,2,7,0,0,0,0,1,0,1,2,0,1,1,1,0,1,0,4,4,0,3,1,9,8,28,6,3,3,13,7,10,4,0,11,1,0,5,61,201,603,1404,4,6,0,0,36,16,2,16,1,4,0,1,5,1,0,0,1,6,1,0,6,1,4,9,2513,8869,3314,492,187,59,1543,101,2,2,0,0,0,1,0,0,1,2,0,0,2,3,0,0,0,0,1,2,0,0,2,3,0,0,3,1,1,0,3,10,11,2,23,4,26,121,63,0,28,1,2,0,3,3,7,1,3,2,0,1,1,0,2,2,18,5,7,1,2,0,0,0,2,1,0,4,10,5,1,1,3,3,1,1,0,2,0,0,4,1,0,1,4,1,2,2,2,0,0,2,2,0,1,1,0,0,0,1,0,1,0,1,2,1,2,19,0,1,0,0,0,29,45,3,14,1,98,9,0,10,22,21,0,22,11
E07000034,1,1,2,1,4,5,13,0,2,18,15,3,20,27,391,30,0,319,2,5,10,0,3,2,8,5,1,6,73,9,1,2,1,3,5,0,7,4,4,13,0,2,2,0,10,21,6,7,7,6,4,9,4,4,1,0,0,1,1,0,1,0,1,1,2,11,0,1,2,4,16,16,0,4,10,431,362,101,40,355,92,72,2,2,2,6,3,0,0,1,4,46,13,5,2,13,14,3,3,0,2,3,0,3,1,2,6,1,1,2,1,0,18,1,12,2,6,0,0,0,6,1,0,1,1,0,2,7,4,4,1,2,1,5,1,3,2,1,17,62,0,2,10,39,12,12,2,1,3,5,3,4,83,154,464,3137,4,1,1,7,44,24,7,3,2,15,0,1,3,2,0,0,2,9,0,0,12,0,2,10,820,1695,23428,1958,104,226,4423,66,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,2,1,0,0,2,2,1,0,0,2,0,8,19,9,5,37,8,26,139,81,3,35,0,6,0,0,1,11,4,1,2,0,2,3,0,4,0,13,5,8,1,0,1,0,2,3,1,3,7,1,2,0,2,2,1,2,3,2,1,1,2,7,3,3,5,7,1,1,3,4,3,0,1,0,1,2,4,0,2,0,0,0,0,0,0,1,0,0,23,1,0,2,1,0,16,40,6,7,2,74,2,0,15,25,10,2,13,12
E07000035,0,1,0,1,1,4,9,1,1,5,10,1,8,11,1837,34,5,270,2,5,88,2,3,0,5,2,0,2,10,11,0,0,2,0,3,1,0,3,1,13,1,2,0,0,4,114,6,9,3,7,0,4,4,20,0,1,0,1,2,2,0,1,3,1,2,7,1,0,3,0,8,0,1,1,6,175,32,60,17,67,27,44,11,4,6,2,1,0,0,2,26,750,40,29,3,70,231,7,3,0,2,3,0,1,2,4,3,1,2,1,4,0,4,1,18,12,13,0,0,0,1,1,1,0,2,0,1,3,2,4,6,2,5,1,0,0,2,3,16,103,5,3,22,63,16,18,3,1,10,4,2,4,22,40,147,1444,4,3,1,1,72,21,6,8,0,4,0,5,7,5,1,0,3,2,2,0,3,0,3,1,1247,252,1130,14107,156,1291,443,308,1,0,0,2,4,1,1,0,0,0,0,0,0,0,1,4,0,3,2,1,0,0,1,0,2,1,2,0,1,0,2,20,13,11,7,7,17,53,14,2,86,0,2,1,1,2,19,0,3,0,2,8,7,0,2,2,6,7,5,4,2,5,0,0,4,0,0,9,0,5,1,1,0,1,2,1,0,2,1,1,4,0,1,0,2,1,2,0,0,1,4,3,1,1,0,1,0,3,0,0,1,0,2,1,0,0,0,27,1,4,2,1,1,16,39,5,4,4,109,3,0,3,6,4,0,7,1
E07000036,1,3,0,1,4,0,13,1,1,5,4,4,6,6,6348,281,11,6560,8,22,29,2,7,0,10,7,1,2,22,66,0,0,5,3,4,3,2,2,6,23,2,6,0,0,6,15,2,14,3,13,10,10,5,3,3,2,1,2,0,1,2,7,15,2,9,40,9,13,0,0,10,14,0,0,1,733,53,3968,481,193,166,895,4,0,7,4,1,1,1,5,26,228,42,9,7,22,12,22,0,4,1,3,1,3,3,2,2,2,5,0,0,3,46,55,40,11,27,1,2,1,8,3,4,0,3,0,7,6,2,1,1,4,6,5,5,3,0,5,3,40,1,7,3,5,12,6,10,1,3,2,1,3,11,33,35,94,11,1,0,3,176,110,11,22,2,3,0,1,5,2,0,0,8,3,0,1,2,1,1,5,2170,185,117,274,18158,15,56,630,6,1,1,1,4,1,0,0,0,0,0,0,1,13,1,0,0,5,1,3,0,2,0,0,2,4,4,0,2,2,2,37,30,9,14,4,7,48,16,1,66,1,4,0,6,1,22,1,3,1,0,3,3,2,2,0,135,13,10,1,0,2,1,4,6,3,4,23,7,12,1,2,6,4,1,1,3,0,0,2,3,6,3,5,1,4,2,2,3,0,1,0,0,2,0,5,3,0,0,0,0,1,0,0,0,0,1,4,2,0,3,1,1,155,434,48,47,45,1891,20,2,71,22,12,5,38,6
E07000037,1,5,2,2,0,33,107,17,2,4,3,0,5,13,130,6,0,33,3,8,57,21,5,0,2,3,0,2,9,11,1,0,2,0,2,4,6,7,3,20,0,7,0,1,5,1709,77,15,5,6,3,5,3,1,0,4,5,2,5,3,4,3,0,4,1,4,1,2,2,4,6,17,1,3,1,30,10,11,5,15,10,3,6,5,8,6,5,1,0,2,4,36,4,16,1,14,171,3,0,2,2,1,0,4,0,2,7,1,4,0,0,4,3,3,6,5,6,0,0,0,10,1,1,0,3,0,0,2,0,0,2,5,2,1,3,1,1,80,87,3314,328,131,445,3324,2735,575,36,13,22,17,10,13,61,18,61,719,9,1,0,0,35,7,7,4,3,0,1,0,1,0,2,1,0,2,2,0,1,1,3,2,142,51,229,1105,13,19288,122,22,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,1,0,0,0,0,2,4,0,1,0,5,8,4,5,24,22,78,86,27,0,40,0,2,0,2,0,15,1,2,3,0,2,10,0,1,0,18,6,11,2,0,5,0,1,1,0,2,5,1,4,1,2,0,1,0,0,4,1,0,0,2,1,1,2,3,2,0,1,2,2,2,1,1,0,1,2,0,8,0,2,3,21,11,12,4,3,9,30,7,11,13,6,1,2,4,3,5,1,11,1,1,2,3,3,1,4,3
E07000038,0,4,2,0,1,2,16,3,0,17,15,8,24,15,500,28,5,325,2,10,9,1,0,7,5,11,0,1,33,4,1,3,2,5,5,3,6,1,7,15,2,3,0,0,3,43,5,12,9,4,3,2,0,3,5,2,0,5,0,3,2,3,7,0,5,11,0,2,1,5,6,7,2,0,10,586,347,120,49,329,92,48,1,1,2,4,1,1,0,1,11,69,12,6,1,7,7,11,0,1,1,1,0,3,2,1,4,3,2,0,1,1,17,3,17,3,9,0,2,0,0,1,1,1,3,1,3,5,5,0,3,5,3,1,1,2,1,4,36,72,9,8,11,53,26,16,10,4,5,1,2,3,169,254,1324,8742,5,7,2,6,39,9,3,14,2,10,0,0,3,1,0,0,7,4,0,1,3,3,4,10,1605,1583,8375,1637,106,239,9735,129,2,0,0,2,3,0,0,0,1,1,1,0,3,1,0,0,0,0,2,0,1,0,1,1,1,2,2,1,0,0,1,25,8,9,38,24,39,190,94,0,40,0,4,1,3,2,8,3,5,2,2,1,5,0,0,5,12,9,15,1,4,4,1,2,3,3,3,4,5,7,1,1,2,1,1,1,1,2,0,5,6,0,1,1,7,4,13,2,5,0,0,1,1,0,2,3,1,1,0,3,2,1,3,5,2,0,2,87,0,2,3,2,0,14,37,5,6,2,85,2,0,17,20,13,2,9,14
E07000039,0,1,0,4,1,6,13,1,1,5,10,2,2,5,7897,271,9,626,7,25,111,2,7,4,7,4,0,4,12,27,0,0,7,7,12,0,9,8,2,18,2,8,3,0,3,46,12,33,5,11,7,9,2,6,0,1,3,3,0,4,2,6,18,2,7,23,5,6,0,2,5,2,1,0,2,179,26,168,57,28,29,193,12,3,5,2,1,1,0,3,64,7129,540,25,25,130,48,426,1,0,2,3,0,3,2,6,5,1,1,0,2,4,411,59,56,23,46,0,2,1,5,3,1,2,13,2,12,4,8,1,1,3,0,7,7,6,1,5,6,35,4,5,7,13,16,14,7,3,6,5,2,1,7,14,23,81,5,2,0,1,680,162,30,73,9,3,0,5,8,6,2,3,2,8,0,2,6,1,0,3,507,83,125,392,602,55,77,11520,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,4,3,2,1,1,1,4,2,3,2,2,1,3,173,108,57,9,4,15,49,6,3,74,0,0,2,2,2,14,1,2,6,3,3,4,1,0,0,25,6,4,4,1,2,1,5,5,4,1,24,1,13,0,2,8,2,1,3,0,0,0,1,1,2,5,2,7,5,0,4,9,0,0,5,2,0,0,0,0,1,0,1,4,0,0,2,0,1,3,3,2,0,1,0,0,184,453,58,241,20,3995,21,1,5,1,7,5,19,1
E07000040,0,0,0,2,0,0,3,0,0,0,1,0,0,2,2,3,0,4,9,3,3,17,88,42,75,262,161,17,2,7,0,0,1,7,18,14,8,2,9,7,1,20,15,0,4,3,1,9,82,68,2,5,0,55,1,0,0,0,0,3,3,0,0,0,1,6,3,1,0,1,4,3,0,2,0,1,1,0,0,0,0,0,4,5,5,11,2,41,83,767,0,2,5,2,1,0,0,1,1,0,0,4,0,7,4,6,10,5,6,0,5,5,1,2,5,1,6,1,1,3,9,5,0,2,3,5,1,7,3,0,4,3,0,4,2,2,700,3,1,10,1,3,2,2,0,3,1,0,1,2,0,2,1,3,0,2,1,1,1,2,27,8,7,5,935,1,2,6,6,3,0,1,0,3,1,1,3,0,1,1,0,3,3,2,0,3,0,2,26468,11430,927,177,103,764,38,111,0,0,2,0,2,1,1,1,1,5,4,2,2,1,0,1,0,7,3,8,9,15,10,2,8,3,8,2,2,3,1,1,150,1,5,0,7,5,35,6,5,2,2,2,7,2,4,1,21,13,23,13,9,10,1,4,2,1,2,15,3,26,6,13,11,14,5,5,6,4,3,6,7,12,7,5,14,1,1,8,6,0,0,1,1,0,3,1,2,2,0,1,0,1,0,0,0,1,0,2,0,1,1,0,1,1,3,1,0,0,6,0,0,0,0,3,1,1,0
E07000041,0,0,0,0,0,0,6,0,1,3,1,0,2,6,1,5,0,0,8,1,6,16,130,32,49,373,385,17,3,4,0,0,2,7,14,4,7,5,10,4,4,14,7,1,0,1,1,6,113,43,4,9,0,30,0,0,0,4,2,2,2,0,0,0,0,0,1,1,1,3,5,2,0,1,0,0,1,0,0,0,1,0,1,8,2,5,2,14,55,76,1,0,2,3,2,3,0,4,1,3,0,4,5,9,2,6,6,1,2,1,7,5,2,0,0,5,8,1,2,3,1,0,3,1,2,0,0,0,8,2,7,7,1,1,2,9,380,0,1,4,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,17,4,0,3,60,6,3,6,6,1,0,0,3,3,0,0,0,0,0,1,1,3,0,0,0,0,1,0,4166,37667,1499,158,231,1870,41,186,0,3,0,0,1,1,2,1,0,0,4,0,1,0,0,0,2,8,5,5,5,3,5,2,3,2,2,5,3,7,1,0,67,0,2,2,2,6,18,6,4,3,5,5,8,3,3,3,18,5,12,4,9,8,0,5,1,1,11,14,3,10,4,2,12,4,2,2,1,4,0,12,2,8,3,2,6,1,3,0,6,1,0,0,2,2,3,1,2,0,0,1,3,1,2,0,0,1,0,2,1,0,0,0,0,1,1,3,1,0,1,0,0,1,1,2,0,1,0
E07000042,1,0,0,0,0,2,2,0,0,1,1,0,1,1,0,0,0,4,17,2,1,31,106,54,51,124,84,16,0,4,0,2,0,4,6,5,2,10,2,2,4,10,9,0,4,0,11,5,42,39,1,2,0,12,0,0,0,1,0,0,3,0,3,0,0,2,3,1,0,1,4,4,0,0,0,1,0,1,0,0,0,3,2,4,2,8,6,20,174,142,3,4,0,1,0,3,1,2,0,0,6,0,0,8,1,5,8,2,4,2,4,5,3,0,0,0,5,0,0,0,1,2,0,2,3,2,1,1,1,0,2,0,1,4,0,3,1916,1,1,2,0,0,2,2,0,1,2,1,0,0,0,1,0,0,0,5,1,0,0,0,12,4,5,1,31,0,0,5,3,2,1,0,0,2,2,0,1,2,1,0,0,1,1,0,0,0,0,0,1801,6738,14647,670,62,447,137,307,1,0,1,0,1,0,1,1,0,1,0,2,1,1,0,0,3,11,5,3,2,4,2,4,2,1,7,1,1,1,1,0,63,0,6,2,1,1,21,2,3,0,5,4,6,2,1,0,12,5,8,8,1,3,0,4,1,0,3,8,3,14,1,3,8,1,2,6,0,3,0,4,2,3,8,3,3,0,1,3,2,0,1,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,2
E07000043,0,1,0,1,1,1,0,1,0,0,1,0,1,2,1,1,0,6,2,0,0,15,72,30,38,61,18,7,1,6,0,1,3,3,5,6,4,5,5,2,0,10,8,2,2,2,2,6,74,45,0,3,1,14,0,0,0,1,0,2,3,1,1,2,0,3,2,2,0,2,4,6,0,1,0,5,0,0,0,0,0,1,1,3,5,10,7,5,28,24,1,2,2,2,0,3,1,3,1,0,4,6,2,3,0,5,3,0,11,0,2,1,1,1,0,2,2,0,0,0,5,2,0,0,1,4,1,2,2,3,1,4,0,1,1,2,236,1,0,3,0,0,2,1,0,0,3,0,0,1,0,0,3,0,0,2,3,0,0,1,23,4,3,2,11,9,2,6,4,2,0,0,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,205,588,593,28722,48,72,1640,91,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,7,1,3,7,5,4,1,5,2,3,2,4,0,1,0,76,2,6,1,0,1,11,1,8,2,0,3,5,2,1,0,8,7,8,9,4,8,2,1,6,5,2,4,0,7,2,5,10,7,8,4,3,9,1,2,11,3,5,1,2,1,2,4,3,3,3,0,3,0,1,1,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,0,1,0,0,2,0,3,0,1,0
E07000044,0,1,0,0,2,0,1,0,2,1,1,2,0,0,1,4,1,2,3,1,2,20,62,10,27,6995,1896,10,2,1,1,1,0,7,8,4,7,21,6,5,7,38,8,0,1,2,3,4,377,38,1,5,0,18,0,0,1,1,0,2,3,0,0,1,0,2,4,1,0,3,2,4,0,1,0,0,0,0,1,0,1,0,5,10,7,6,7,15,8,18,1,1,5,0,0,3,1,1,0,2,0,3,2,7,5,3,1,2,16,0,4,2,1,2,2,4,7,0,0,3,3,3,1,3,3,0,2,7,2,0,2,3,5,0,1,0,35,1,0,2,0,0,0,2,1,5,1,0,4,1,2,0,5,0,0,13,0,0,0,0,22,6,5,7,8,1,5,4,2,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,869,39,55,14845,1542,7,203,0,0,0,2,0,0,3,1,0,1,2,1,2,1,2,1,3,9,3,2,8,5,1,6,1,6,6,4,0,2,3,0,122,0,3,2,8,1,16,4,7,1,2,6,10,1,4,2,9,9,7,7,4,5,0,3,2,2,8,11,4,10,2,7,7,2,4,7,6,5,3,7,4,4,6,2,0,3,2,6,3,2,0,0,2,0,2,0,0,0,1,3,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3,5,0,3,0,0,1,1,1,0,2,2
E07000045,0,0,0,0,0,0,2,1,0,4,1,2,2,0,5,4,0,1,3,1,1,16,102,34,59,1128,4736,21,5,2,3,0,2,8,10,4,2,10,10,2,2,15,7,0,0,8,1,5,166,35,5,2,3,31,0,0,1,0,0,1,1,2,2,0,0,5,0,2,0,3,3,3,0,1,0,1,0,0,0,0,0,2,6,9,10,5,6,14,31,59,0,3,1,1,1,1,0,0,0,0,2,0,4,10,4,7,8,6,10,2,4,8,3,1,2,3,11,0,1,4,7,3,4,2,4,1,2,7,2,2,4,4,3,2,2,9,161,0,0,5,1,2,2,0,2,3,2,1,3,17,0,0,1,2,0,2,1,0,1,0,18,2,5,7,44,2,2,3,7,2,0,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,2,1,1466,9258,402,64,1902,24407,21,289,0,0,0,3,8,1,0,0,0,1,9,0,5,1,0,0,0,10,3,5,7,5,4,5,3,2,5,5,2,5,3,0,89,0,2,1,2,1,16,4,5,1,4,7,8,1,2,1,22,10,6,3,2,8,1,10,1,0,12,11,4,10,0,10,9,3,7,1,7,4,0,5,1,2,4,5,5,1,3,1,5,1,1,0,1,0,0,1,2,2,1,3,0,0,1,0,0,0,2,0,0,1,3,0,0,4,1,4,1,1,1,0,0,1,0,5,1,3,1
E07000046,0,0,0,0,0,0,1,0,0,1,2,0,3,4,2,1,0,2,4,1,0,8,19,5,14,96,13,14,2,4,0,0,0,3,5,3,4,6,1,4,2,17,5,1,2,4,2,1,1052,21,2,5,4,3,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,4,2,6,2,6,6,13,21,0,4,0,1,1,0,3,2,0,0,1,1,1,9,2,3,1,3,1,1,3,0,0,0,2,0,1,0,0,1,5,3,2,1,1,0,2,1,0,0,2,2,0,0,1,1,43,0,0,1,0,0,0,1,1,1,1,0,0,3,1,0,0,0,2,1,0,0,0,1,19,3,6,3,7,5,0,2,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,107,405,215,4987,21,62,12399,680,0,0,0,0,1,0,1,3,0,0,1,1,2,0,0,0,1,10,1,0,1,4,0,1,3,3,5,1,1,3,0,0,23,1,2,2,2,3,3,0,6,1,0,1,6,0,3,0,17,7,6,4,2,3,0,0,1,4,2,2,1,10,1,3,3,1,1,2,0,7,2,0,3,1,3,1,4,1,0,1,3,1,0,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,0,1,0
E07000047,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,1,1,4,1,1,8,26,8,23,2973,40,8,2,0,0,1,0,2,7,4,4,7,7,3,1,12,6,0,1,1,1,1,1150,25,1,4,3,4,0,0,2,3,1,0,3,0,0,1,2,1,2,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,5,1,4,9,14,4,9,10,0,0,0,1,0,4,0,1,0,0,1,1,0,1,3,1,2,1,3,0,4,1,0,0,1,1,6,1,0,2,2,2,1,1,1,2,0,1,2,0,2,0,0,1,0,0,27,0,0,3,0,1,3,4,2,2,3,0,0,0,0,1,4,0,2,3,1,0,0,0,7,4,3,1,19,0,1,2,5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,239,1339,328,174,461,325,439,9490,0,0,0,0,1,0,1,0,0,2,1,2,0,2,0,1,0,0,2,1,6,12,2,1,1,0,5,1,0,1,0,0,46,1,0,0,1,1,9,0,1,2,2,0,8,2,1,1,7,8,4,4,2,4,0,3,4,0,4,6,1,6,0,3,5,4,3,5,6,4,1,3,4,4,2,0,6,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,1,1,2,0,0,0,0,1,1,0,0
E07000061,0,0,0,0,1,0,2,0,0,2,2,3,0,0,0,3,0,1,2,2,0,1,3,1,6,1,0,1,6,14,1,9,10,6,4,18,6,7,11,4,1361,13,7,0,0,1,0,1,19,6,2,5,0,4,2,0,0,1,0,2,4,0,0,1,1,2,1,2,0,0,1,4,0,0,0,0,1,0,0,0,0,2,3,0,0,1,1,0,2,5,0,2,0,0,0,5,1,0,1,0,1,9,11,9,35,66,13,11,6,44,6,7,0,0,0,2,7,68,20,19,409,83,332,82,0,0,0,0,1,1,13,16,3,0,2,5,6,1,2,29,0,0,0,1,0,4,3,4,5,0,0,1,1,0,1,2,3,0,1,0,14,3,0,2,13,1,4,2,8,6,1,0,4,3,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,1,0,2,0,1,0,3,23381,870,1863,985,4249,8,4,7,1,2,6,5,1,2,1,0,1,1,0,0,1,1,0,1,1,0,0,2,2,7,0,1,370,4,8,20,7,37,80,144,15,10,15,13,31,9,5,8,35,19,50,31,13,55,15,15,9,1,18,70,46,53,13,33,5,5,6,5,1,7,1,14,10,5,11,4,2,5,4,1,6,31,8,29,9,5,32,42,8,6,2,66,191,0,1,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,1,0,1,0,0,3
